participant,device_location,segment_id,classified_posture,xmin,xmax,ymin,ymax
9,lower_back,299,unknown,0.3626765872512371,0.3632072573399271,-0.3978,0.512
9,lower_back,300,neck slouch,0.3632072573399271,0.3632072573399271,0.512,0.512
9,lower_back,301,good+neck slouch,0.3632072573399271,0.3632072573399271,0.512,0.512
9,lower_back,302,unknown,0.3637379271622559,0.3637379271622559,-0.006600000000000005,-0.006600000000000005
9,lower_back,303,neck slouch,0.3637379271622559,0.3637379271622559,-0.006600000000000005,-0.006600000000000005
9,lower_back,304,unknown,0.3643021132144903,0.3664359647580148,-10.7314,-0.9138000000000001
9,lower_back,305,neck slouch,0.3664359647580148,0.3664359647580148,-1.703857142857143,-1.703857142857143
9,lower_back,306,unknown,0.36723476282142153,0.36936302850420255,-16.6334,0.48560000000000003
9,lower_back,307,neck slouch,0.36936302850420255,0.36936302850420255,0.48560000000000003,0.48560000000000003
9,lower_back,308,good+neck slouch,0.36936302850420255,0.36936302850420255,0.48560000000000003,0.48560000000000003
9,lower_back,309,unknown,0.3699272142900758,0.3699272142900758,-1.5051666666666665,-1.5051666666666665
9,lower_back,310,neck slouch,0.3699272142900758,0.3699272142900758,-1.5051666666666665,-1.5051666666666665
9,lower_back,311,good+neck slouch,0.3699272142900758,0.3699272142900758,-1.5051666666666665,-1.5051666666666665
9,lower_back,312,unknown,0.3705584322693991,0.37335701802215254,-20.040200000000002,0.8976000000000001
9,lower_back,313,neck slouch,0.37335701802215254,0.37335701802215254,0.8976000000000001,0.8976000000000001
9,lower_back,314,good+neck slouch,0.37335701802215254,0.3739212038080258,0.8976000000000001,1.42275
9,lower_back,315,unknown,0.37439042783037035,0.37439042783037035,1.1282,1.1282
9,lower_back,316,good+neck slouch,0.37439042783037035,0.37439042783037035,1.1282,1.1282
9,lower_back,317,unknown,0.37492109765269915,0.39435478902665444,-40.4474,-0.7932
9,lower_back,318,neck slouch,0.39435478902665444,0.39435478902665444,-0.8656,-0.8656
9,lower_back,319,unknown,0.3949524910424333,0.3987174544099545,-14.3592,-3.5068
9,lower_back,320,good+neck slouch,0.3992816404621889,0.3992816404621889,1.6216,1.6216
9,lower_back,321,neck slouch,0.39984582651442335,0.39984582651442335,1.3754,1.3754
9,lower_back,322,good+neck slouch,0.39984582651442335,0.39984582651442335,1.3754,1.3754
9,lower_back,323,unknown,0.400443528263841,0.4025438641101823,-10.4294,0.10859999999999997
9,lower_back,324,neck slouch,0.4025438641101823,0.4025438641101823,0.10859999999999997,0.10859999999999997
9,lower_back,325,good+neck slouch,0.4025438641101823,0.4025438641101823,0.10859999999999997,0.10859999999999997
9,lower_back,326,unknown,0.4030410179689666,0.4030410179689666,0.603,0.603
9,lower_back,327,neck slouch,0.4030410179689666,0.4030410179689666,0.603,0.603
9,lower_back,328,good+neck slouch,0.4030410179689666,0.4030410179689666,0.603,0.603
9,lower_back,329,unknown,0.4036387199847455,0.4046721297929633,-0.9380000000000001,0.047199999999999985
9,lower_back,330,neck slouch,0.4046721297929633,0.4046721297929633,0.047199999999999985,0.047199999999999985
9,lower_back,331,good+neck slouch,0.40520279961529204,0.4085655711539187,1.3756,2.017
9,lower_back,332,neck slouch,0.40909624124260874,0.40909624124260874,0.855,0.855
9,lower_back,333,good+neck slouch,0.40909624124260874,0.40909624124260874,0.855,0.855
9,lower_back,334,unknown,0.40979449114902095,0.41219088480651866,-18.079,-3.305
9,lower_back,335,neck slouch,0.41219088480651866,0.41219088480651866,-3.305,-3.305
9,lower_back,336,unknown,0.4128276886465855,0.4128276886465855,-2.363833333333333,-2.363833333333333
9,lower_back,337,neck slouch,0.4128276886465855,0.4128276886465855,-2.363833333333333,-2.363833333333333
9,lower_back,338,good+neck slouch,0.4128276886465855,0.41349242258945323,-2.363833333333333,2.4194
9,lower_back,339,good+neck slouch+shoulder slouch,0.41349242258945323,0.41402309241178203,2.4194,3.720833333333333
9,lower_back,340,unknown,0.41468782635464974,0.41468782635464974,-0.5604,-0.5604
9,lower_back,341,neck slouch,0.41468782635464974,0.41468782635464974,-0.5604,-0.5604
9,lower_back,342,good+neck slouch,0.41468782635464974,0.41468782635464974,-0.5604,-0.5604
9,lower_back,343,unknown,0.41528552837042865,0.47422340633236126,-43.00866666666666,-0.1264
9,lower_back,344,good+neck slouch,0.47422340633236126,0.4754243962246625,-7.5761666666666665,2.450833333333333
9,lower_back,345,good+neck slouch+shoulder slouch,0.4754243962246625,0.4754243962246625,2.450833333333333,2.450833333333333
9,lower_back,346,good+neck slouch,0.47608913016753024,0.47668683218330915,2.3593333333333333,2.5955
9,lower_back,347,good+neck slouch+shoulder slouch,0.47668683218330915,0.47668683218330915,2.5955,2.5955
9,lower_back,348,good+neck slouch,0.47731804989627125,0.47731804989627125,2.4918,2.4918
9,lower_back,349,good+neck slouch+shoulder slouch,0.47731804989627125,0.47731804989627125,2.4918,2.4918
9,lower_back,350,good+neck slouch,0.47792133803915476,0.48117797556004344,1.3062,2.3776
9,lower_back,351,neck slouch,0.4817142315094769,0.4817142315094769,0.758,0.758
9,lower_back,352,good+neck slouch,0.4817142315094769,0.4817142315094769,0.758,0.758
9,lower_back,353,neck slouch,0.4823119332588946,0.4823119332588946,0.8897999999999999,0.8897999999999999
9,lower_back,354,good+neck slouch,0.4823119332588946,0.4823119332588946,0.8897999999999999,0.8897999999999999
9,lower_back,355,neck slouch,0.4828426033475846,0.4828426033475846,0.8855999999999999,0.8855999999999999
9,lower_back,356,good+neck slouch,0.4828426033475846,0.4828426033475846,0.8855999999999999,0.8855999999999999
9,lower_back,357,neck slouch,0.48341237526056247,0.48341237526056247,0.5866,0.5866
9,lower_back,358,unknown,0.48401007700998017,0.48401007700998017,0.0712,0.0712
9,lower_back,359,neck slouch,0.48401007700998017,0.48401007700998017,0.0712,0.0712
9,lower_back,360,unknown,0.4845407470986701,0.48787000267375236,-5.757,-0.14283333333333334
9,lower_back,361,neck slouch,0.48787000267375236,0.48787000267375236,-0.14283333333333334,-0.14283333333333334
9,lower_back,362,unknown,0.48856825258016456,0.48856825258016456,-0.023,-0.023
9,lower_back,363,neck slouch,0.48856825258016456,0.48856825258016456,-0.023,-0.023
9,lower_back,364,unknown,0.48909892240249336,0.4896686943154713,-2.306,0.2592
9,lower_back,365,neck slouch,0.4896686943154713,0.49019936440416123,0.2592,0.7194
9,lower_back,366,good+neck slouch,0.49019936440416123,0.49019936440416123,0.7194,0.7194
9,lower_back,367,unknown,0.49079706615357893,0.49079706615357893,0.2934,0.2934
9,lower_back,368,neck slouch,0.49079706615357893,0.49079706615357893,0.2934,0.2934
9,lower_back,369,good+neck slouch,0.49079706615357893,0.49079706615357893,0.2934,0.2934
9,lower_back,370,unknown,0.4913277362422689,0.4913277362422689,0.3502,0.3502
9,lower_back,371,neck slouch,0.4913277362422689,0.4918975081552468,0.3502,0.51625
9,lower_back,372,unknown,0.4923611460504867,0.49405928980157227,-28.649,-0.625
9,lower_back,373,good+neck slouch,0.49405928980157227,0.49592501363674124,-7.254666666666667,1.8084
9,lower_back,374,neck slouch,0.4966902954702423,0.4966902954702423,0.6208571428571429,0.6208571428571429
9,lower_back,375,good+neck slouch,0.49748909326728785,0.5019467206804777,0.99275,1.9695
9,lower_back,376,unknown,0.5024103585757176,0.5024103585757176,-1.5304,-1.5304
9,lower_back,377,good+neck slouch,0.5024103585757176,0.5024103585757176,-1.5304,-1.5304
9,lower_back,378,unknown,0.5029466145251511,0.5029466145251511,0.018799999999999994,0.018799999999999994
9,lower_back,379,neck slouch,0.5029466145251511,0.5029466145251511,0.018799999999999994,0.018799999999999994
9,lower_back,380,good+neck slouch,0.5029466145251511,0.5035778325044744,0.018799999999999994,1.1645
9,lower_back,381,neck slouch,0.5042090504837977,0.5042090504837977,0.6746,0.6746
9,lower_back,382,good+neck slouch,0.5042090504837977,0.5042090504837977,0.6746,0.6746
9,lower_back,383,unknown,0.5047397203061265,0.5053765241461933,-0.15933333333333333,0.9908
9,lower_back,384,neck slouch,0.5053765241461933,0.5053765241461933,0.9908,0.9908
9,lower_back,385,good+neck slouch,0.5053765241461933,0.5059742261619722,0.9908,2.5183333333333335
9,lower_back,386,good+neck slouch+shoulder slouch,0.5059742261619722,0.5059742261619722,2.5183333333333335,2.5183333333333335
9,lower_back,387,good+neck slouch,0.5066389601048399,0.5066389601048399,2.818,2.818
9,lower_back,388,good+neck slouch+shoulder slouch,0.5066389601048399,0.5066389601048399,2.818,2.818
9,lower_back,389,unknown,0.5073372100112521,0.5073372100112521,0.957,0.957
9,lower_back,390,neck slouch,0.5073372100112521,0.5073372100112521,0.957,0.957
9,lower_back,391,good+neck slouch,0.5073372100112521,0.5073372100112521,0.957,0.957
9,lower_back,392,unknown,0.507867879833581,0.5095995395482109,-1.282,-0.19057142857142859
9,lower_back,393,neck slouch,0.5095995395482109,0.5095995395482109,-0.19057142857142859,-0.19057142857142859
9,lower_back,394,unknown,0.5103313056845288,0.5115658115403744,-3.418,-0.257
9,lower_back,395,neck slouch,0.5115658115403744,0.5115658115403744,-0.257,-0.257
9,lower_back,396,unknown,0.5120294494356143,0.5120294494356143,-0.08319999999999998,-0.08319999999999998
9,lower_back,397,neck slouch,0.5120294494356143,0.5120294494356143,-0.08319999999999998,-0.08319999999999998
9,lower_back,398,unknown,0.5125601192579431,0.5125601192579431,0.10099999999999999,0.10099999999999999
9,lower_back,399,neck slouch,0.5125601192579431,0.513129891170921,0.10099999999999999,0.971
9,lower_back,400,good+neck slouch,0.513129891170921,0.513129891170921,0.971,0.971
9,lower_back,401,unknown,0.5136270450297054,0.5136270450297054,-4.0456666666666665,-4.0456666666666665
9,lower_back,402,neck slouch,0.5136270450297054,0.5136270450297054,-4.0456666666666665,-4.0456666666666665
9,lower_back,403,good+neck slouch,0.5136270450297054,0.5136270450297054,-4.0456666666666665,-4.0456666666666665
9,lower_back,404,unknown,0.5142582630090287,0.5142582630090287,-5.4956000000000005,-5.4956000000000005
9,lower_back,405,good+neck slouch,0.5142582630090287,0.5147889330977187,-5.4956000000000005,2.2268
9,lower_back,406,good+neck slouch+shoulder slouch,0.5147889330977187,0.5162580506983754,2.2268,3.777125
9,lower_back,407,good+neck slouch,0.5169563006047876,0.5169563006047876,2.8326666666666664,2.8326666666666664
9,lower_back,408,good+neck slouch+shoulder slouch,0.5169563006047876,0.5169563006047876,2.8326666666666664,2.8326666666666664
9,lower_back,409,unknown,0.5176545505111998,0.5176545505111998,0.2066,0.2066
9,lower_back,410,neck slouch,0.5176545505111998,0.5176545505111998,0.2066,0.2066
9,lower_back,411,unknown,0.5181852205998898,0.5181852205998898,-0.4076,-0.4076
9,lower_back,412,neck slouch,0.5181852205998898,0.5181852205998898,-0.4076,-0.4076
9,lower_back,413,good+neck slouch,0.5181852205998898,0.5187214765493232,-0.4076,1.9103999999999999
9,lower_back,414,neck slouch,0.5192856623351965,0.5192856623351965,1.103,1.103
9,lower_back,415,good+neck slouch,0.5192856623351965,0.5210173220498264,1.103,2.3192
9,lower_back,416,neck slouch,0.5216150240656053,0.5216150240656053,1.04525,1.04525
9,lower_back,417,good+neck slouch,0.5216150240656053,0.5216150240656053,1.04525,1.04525
9,lower_back,418,neck slouch,0.5221121779243897,0.522743395903713,0.6363333333333333,0.8273999999999999
9,lower_back,419,good+neck slouch,0.522743395903713,0.5245085715818875,0.8273999999999999,1.6113333333333333
9,lower_back,420,unknown,0.524977795604232,0.524977795604232,-1.2786,-1.2786
9,lower_back,421,neck slouch,0.524977795604232,0.524977795604232,-1.2786,-1.2786
9,lower_back,422,unknown,0.5255419816564664,0.5654427742125948,-38.481625,-0.3492
9,lower_back,423,neck slouch,0.5654427742125948,0.5654427742125948,-3.4516666666666667,-3.4516666666666667
9,lower_back,424,unknown,0.566141024119007,0.5685374177765048,-17.1132,0.7182
9,lower_back,425,neck slouch,0.5685374177765048,0.5685374177765048,0.7182,0.7182
9,lower_back,426,good+neck slouch,0.5685374177765048,0.5685374177765048,0.7182,0.7182
9,lower_back,427,unknown,0.5691351197922836,0.5691351197922836,0.3704,0.3704
9,lower_back,428,neck slouch,0.5691351197922836,0.5691351197922836,0.3704,0.3704
9,lower_back,429,good+neck slouch,0.5691351197922836,0.5691351197922836,0.3704,0.3704
9,lower_back,430,unknown,0.5696993055781568,0.5714644812563313,-1.0885,0.5362
9,lower_back,431,neck slouch,0.5714644812563313,0.5714644812563313,0.5362,0.5362
9,lower_back,432,good+neck slouch,0.5714644812563313,0.5714644812563313,0.5362,0.5362
9,lower_back,433,unknown,0.5720007372057647,0.5720007372057647,-1.8476666666666668,-1.8476666666666668
9,lower_back,434,neck slouch,0.5720007372057647,0.5720007372057647,-1.8476666666666668,-1.8476666666666668
9,lower_back,435,good+neck slouch,0.5720007372057647,0.5720007372057647,-1.8476666666666668,-1.8476666666666668
9,lower_back,436,unknown,0.572631955185088,0.5755925348948202,-2.5136,0.1944
9,lower_back,437,neck slouch,0.5755925348948202,0.5761567206806935,0.1944,0.39166666666666666
9,lower_back,438,good+neck slouch,0.5768549705871057,0.5877364971392878,0.898,1.5921666666666667
9,lower_back,439,unknown,0.5882727530887212,0.5882727530887212,0.0342,0.0342
9,lower_back,440,neck slouch,0.5882727530887212,0.58933409299974,0.0342,0.9448
9,lower_back,441,good+neck slouch,0.58933409299974,0.5910992686779144,0.9448,1.48
9,lower_back,442,neck slouch,0.5917640026207822,0.5917640026207822,0.6044,0.6044
9,lower_back,443,good+neck slouch,0.5917640026207822,0.5917640026207822,0.6044,0.6044
9,lower_back,444,unknown,0.5923002585702156,0.5923002585702156,0.2528,0.2528
9,lower_back,445,neck slouch,0.5923002585702156,0.5923002585702156,0.2528,0.2528
9,lower_back,446,unknown,0.5928979605859945,0.5999530774379488,-25.555333333333333,0.39
9,lower_back,447,neck slouch,0.5999530774379488,0.5999530774379488,0.39,0.39
9,lower_back,448,good+neck slouch,0.5999530774379488,0.5999530774379488,0.39,0.39
9,lower_back,449,neck slouch,0.6004837475266388,0.6004837475266388,0.537,0.537
9,lower_back,450,unknown,0.6009529715489834,0.6026120132094198,-16.1214,-0.7976
9,lower_back,451,neck slouch,0.6026120132094198,0.6031817851223977,-0.7976,0.5511666666666667
9,lower_back,452,unknown,0.6038800350288099,0.6074383164879598,-0.667,0.16140000000000002
9,lower_back,453,neck slouch,0.6074383164879598,0.6074383164879598,0.16140000000000002,0.16140000000000002
9,lower_back,454,unknown,0.6080080884009377,0.6080080884009377,0.1404,0.1404
9,lower_back,455,neck slouch,0.6080080884009377,0.6080080884009377,0.1404,0.1404
9,lower_back,456,unknown,0.6085387584896277,0.6123316519599498,-0.2922,0.0386
9,lower_back,457,neck slouch,0.6123316519599498,0.6123316519599498,0.03133333333333334,0.03133333333333334
9,lower_back,458,unknown,0.6129963859028176,0.6129963859028176,0.13840000000000002,0.13840000000000002
9,lower_back,459,neck slouch,0.6129963859028176,0.6129963859028176,0.13840000000000002,0.13840000000000002
9,lower_back,460,unknown,0.6135605716886908,0.6135605716886908,0.2626,0.2626
9,lower_back,461,neck slouch,0.6135605716886908,0.6147280456174475,0.2626,0.692
9,lower_back,462,good+neck slouch,0.6147280456174475,0.6152587154397764,0.692,1.1251
9,lower_back,463,neck slouch,0.6162921252479941,0.6162921252479941,0.6825,0.6825
9,lower_back,464,good+neck slouch,0.6162921252479941,0.6162921252479941,0.6825,0.6825
9,lower_back,465,unknown,0.6168227953366842,0.6168227953366842,0.4482,0.4482
9,lower_back,466,neck slouch,0.6168227953366842,0.6168227953366842,0.4482,0.4482
9,lower_back,467,good+neck slouch,0.6168227953366842,0.6168227953366842,0.4482,0.4482
9,lower_back,468,neck slouch,0.6173925672496621,0.6173925672496621,1.2828333333333333,1.2828333333333333
9,lower_back,469,good+neck slouch,0.6173925672496621,0.6173925672496621,1.2828333333333333,1.2828333333333333
9,lower_back,470,unknown,0.6179902692654409,0.618621486978403,-3.848666666666667,-1.1866
9,lower_back,471,neck slouch,0.6192527049577263,0.6192527049577263,0.537,0.537
9,lower_back,472,good+neck slouch,0.619721928980071,0.6208503008181786,1.526,3.2135000000000002
9,lower_back,473,good+neck slouch+shoulder slouch,0.6208503008181786,0.6208503008181786,3.2135000000000002,3.2135000000000002
9,lower_back,474,unknown,0.6215485507245908,0.6215485507245908,-10.185333333333334,-10.185333333333334
9,lower_back,475,neck slouch,0.6215485507245908,0.6215485507245908,-10.185333333333334,-10.185333333333334
9,lower_back,476,unknown,0.6221853545646575,0.6245761623614119,-20.971,-1.2415
9,lower_back,477,neck slouch,0.6250789020809396,0.6250789020809396,0.7496666666666667,0.7496666666666667
9,lower_back,478,good+neck slouch,0.6250789020809396,0.6250789020809396,0.7496666666666667,0.7496666666666667
9,lower_back,479,neck slouch,0.6257436360238074,0.6263748540031308,0.3252,0.4415
9,lower_back,480,unknown,0.6269725560189096,0.6269725560189096,-0.0484,-0.0484
9,lower_back,481,good+neck slouch,0.6269725560189096,0.6275088119683431,-0.0484,1.4105
9,lower_back,482,unknown,0.6280059658271274,0.6280059658271274,1.0191428571428571,1.0191428571428571
9,lower_back,483,neck slouch,0.6280059658271274,0.6280059658271274,1.0191428571428571,1.0191428571428571
9,lower_back,484,good+neck slouch,0.6280059658271274,0.6280059658271274,1.0191428571428571,1.0191428571428571
9,lower_back,485,unknown,0.628737731697084,0.6293019177493184,-0.13940000000000002,-0.09999999999999999
9,lower_back,486,neck slouch,0.6293019177493184,0.6293019177493184,-0.13940000000000002,-0.13940000000000002
9,lower_back,487,good+neck slouch,0.6299052056258408,0.6317988592974495,1.2503333333333333,1.7725
9,lower_back,488,neck slouch,0.6324971092038617,0.6324971092038617,0.7068333333333333,0.7068333333333333
9,lower_back,489,good+neck slouch,0.6324971092038617,0.6324971092038617,0.7068333333333333,0.7068333333333333
9,lower_back,490,unknown,0.6331003970803841,0.6331003970803841,0.479,0.479
9,lower_back,491,neck slouch,0.6331003970803841,0.6331003970803841,0.479,0.479
9,lower_back,492,good+neck slouch,0.6331003970803841,0.6331003970803841,0.479,0.479
9,lower_back,493,unknown,0.6336980990961629,0.6336980990961629,0.721,0.721
9,lower_back,494,neck slouch,0.6336980990961629,0.6336980990961629,0.721,0.721
9,lower_back,495,good+neck slouch,0.6336980990961629,0.6336980990961629,0.721,0.721
9,lower_back,496,unknown,0.6342622848820362,0.6342622848820362,0.379,0.379
9,lower_back,497,neck slouch,0.6342622848820362,0.6342622848820362,0.379,0.379
9,lower_back,498,unknown,0.634927018824904,0.634927018824904,0.004399999999999997,0.004399999999999997
9,lower_back,499,neck slouch,0.634927018824904,0.634927018824904,0.004399999999999997,0.004399999999999997
9,lower_back,500,unknown,0.6354632747743374,0.6354632747743374,-0.4824,-0.4824
9,lower_back,501,neck slouch,0.6354632747743374,0.6354632747743374,-0.4824,-0.4824
9,lower_back,502,unknown,0.6360274608265718,0.6365581306489007,-0.6274,0.5844
9,lower_back,503,neck slouch,0.6365581306489007,0.6365581306489007,0.5844,0.5844
9,lower_back,504,good+neck slouch,0.6365581306489007,0.6383568222906195,0.5844,1.7945
9,lower_back,505,neck slouch,0.6389210083428539,0.6389210083428539,0.6394,0.6394
9,lower_back,506,good+neck slouch,0.6389210083428539,0.6389210083428539,0.6394,0.6394
9,lower_back,507,unknown,0.6394516781651827,0.6394516781651827,-0.982,-0.982
9,lower_back,508,neck slouch,0.6394516781651827,0.6394516781651827,-0.982,-0.982
9,lower_back,509,good+neck slouch,0.6400214500781606,0.6400214500781606,1.84725,1.84725
9,lower_back,510,good+neck slouch+shoulder slouch,0.6400214500781606,0.6400214500781606,1.84725,1.84725
9,lower_back,511,good+neck slouch,0.6405186042033062,0.6405186042033062,2.462,2.462
9,lower_back,512,good+neck slouch+shoulder slouch,0.6405186042033062,0.6405186042033062,2.462,2.462
9,lower_back,513,good+neck slouch,0.6411498219162682,0.6481043911439505,1.5598,2.21775
9,lower_back,514,unknown,0.6486741630569284,0.6486741630569284,0.29560000000000003,0.29560000000000003
9,lower_back,515,neck slouch,0.6486741630569284,0.6486741630569284,0.29560000000000003,0.29560000000000003
9,lower_back,516,unknown,0.6492048328792571,0.6492048328792571,0.01924999999999999,0.01924999999999999
9,lower_back,517,neck slouch,0.6492048328792571,0.6492048328792571,0.01924999999999999,0.01924999999999999
9,lower_back,518,unknown,0.6496684707744971,0.6515677105732105,-14.188,0.0385
9,lower_back,519,neck slouch,0.6515677105732105,0.6515677105732105,0.0385,0.0385
9,lower_back,520,good+neck slouch,0.6515677105732105,0.6515677105732105,0.0385,0.0385
9,lower_back,521,unknown,0.6521989285525338,0.655131578159465,-17.127,-0.3714
9,lower_back,522,good+neck slouch,0.6556957642116994,0.6556957642116994,0.9878333333333333,0.9878333333333333
9,lower_back,523,unknown,0.6563604978882059,0.6563604978882059,0.24014285714285716,0.24014285714285716
9,lower_back,524,neck slouch,0.6563604978882059,0.6563604978882059,0.24014285714285716,0.24014285714285716
9,lower_back,525,good+neck slouch,0.6563604978882059,0.6563604978882059,0.24014285714285716,0.24014285714285716
9,lower_back,526,unknown,0.6570922640245238,0.6583882156803537,-10.0844,0.0176
9,lower_back,527,neck slouch,0.6583882156803537,0.6583882156803537,0.0176,0.0176
9,lower_back,528,unknown,0.6589244716297871,0.6626838491365649,-0.7333333333333334,0.024200000000000003
9,lower_back,529,neck slouch,0.6626838491365649,0.6626838491365649,0.024200000000000003,0.024200000000000003
9,lower_back,530,unknown,0.6632815511523437,0.6632815511523437,0.4164,0.4164
9,lower_back,531,neck slouch,0.6632815511523437,0.6632815511523437,0.4164,0.4164
9,lower_back,532,unknown,0.6638122209746725,0.666845418472237,-9.424999999999999,-0.014199999999999997
9,lower_back,533,neck slouch,0.666845418472237,0.666845418472237,-0.486,-0.486
9,lower_back,534,unknown,0.6674766364515603,0.6686385242532125,-16.0004,-5.237833333333334
9,lower_back,535,neck slouch,0.6692697422325358,0.6692697422325358,0.5934,0.5934
9,lower_back,536,unknown,0.6698730301090581,0.6698730301090581,0.0342,0.0342
9,lower_back,537,neck slouch,0.6698730301090581,0.6698730301090581,0.0342,0.0342
9,lower_back,538,unknown,0.6703701842342036,0.674861327610938,-0.7635,0.107
9,lower_back,539,neck slouch,0.674861327610938,0.678721253008349,-1.3769367590565906e-18,1.0565
9,lower_back,540,good+neck slouch,0.678721253008349,0.680452912722979,1.0565,1.376
9,lower_back,541,neck slouch,0.6811511626293912,0.6811511626293912,0.8494,0.8494
9,lower_back,542,good+neck slouch,0.6811511626293912,0.6811511626293912,0.8494,0.8494
9,lower_back,543,unknown,0.6817544505059135,0.6817544505059135,-0.8052,-0.8052
9,lower_back,544,neck slouch,0.6817544505059135,0.6817544505059135,-0.8052,-0.8052
9,lower_back,545,unknown,0.682318636558148,0.6854467960856023,-26.0882,-0.1968333333333333
9,lower_back,546,neck slouch,0.6854467960856023,0.6854467960856023,-0.1968333333333333,-0.1968333333333333
9,lower_back,547,unknown,0.6860109821378367,0.6877091258889223,-1.71675,0.245
9,lower_back,548,neck slouch,0.6877091258889223,0.6877091258889223,0.245,0.245
9,lower_back,549,unknown,0.6883403436018845,0.6890050775447522,-5.0023333333333335,-0.48883333333333334
9,lower_back,550,neck slouch,0.6890050775447522,0.68966981148762,-0.48883333333333334,0.8743333333333333
9,lower_back,551,good+neck slouch,0.68966981148762,0.68966981148762,0.8743333333333333,0.8743333333333333
9,lower_back,552,unknown,0.6903066153276868,0.6903066153276868,0.2824,0.2824
9,lower_back,553,neck slouch,0.6903066153276868,0.6903066153276868,0.2824,0.2824
9,lower_back,554,unknown,0.6908708013799212,0.6908708013799212,0.27085714285714285,0.27085714285714285
9,lower_back,555,neck slouch,0.6908708013799212,0.6908708013799212,0.27085714285714285,0.27085714285714285
9,lower_back,556,unknown,0.6916025672498778,0.6916025672498778,0.19583333333333333,0.19583333333333333
9,lower_back,557,neck slouch,0.6916025672498778,0.6916025672498778,0.19583333333333333,0.19583333333333333
9,lower_back,558,unknown,0.6923343331198344,0.6930660989897911,-0.10742857142857143,0.34500000000000003
9,lower_back,559,neck slouch,0.6930660989897911,0.6930660989897911,0.34500000000000003,0.34500000000000003
9,lower_back,560,unknown,0.6936638010055699,0.6936638010055699,0.1966,0.1966
9,lower_back,561,neck slouch,0.6936638010055699,0.6936638010055699,0.1966,0.1966
9,lower_back,562,unknown,0.6942335729185478,0.7041822375531455,-13.6198,0.079
9,lower_back,563,neck slouch,0.7041822375531455,0.7047464236053799,-0.030800000000000004,0.612
9,lower_back,564,good+neck slouch,0.7047464236053799,0.7047464236053799,0.612,0.612
9,lower_back,565,neck slouch,0.7053106093912531,0.7053106093912531,0.6628333333333334,0.6628333333333334
9,lower_back,566,good+neck slouch,0.7053106093912531,0.7053106093912531,0.6628333333333334,0.6628333333333334
9,lower_back,567,neck slouch,0.7059809294612255,0.7059809294612255,0.69,0.69
9,lower_back,568,good+neck slouch,0.7059809294612255,0.7059809294612255,0.69,0.69
9,lower_back,569,neck slouch,0.7069082052517054,0.7069082052517054,0.8183333333333334,0.8183333333333334
9,lower_back,570,good+neck slouch,0.7069082052517054,0.7069082052517054,0.8183333333333334,0.8183333333333334
9,lower_back,571,unknown,0.7075450090917721,0.7075450090917721,0.3105,0.3105
9,lower_back,572,neck slouch,0.7075450090917721,0.7075450090917721,0.3105,0.3105
9,lower_back,573,unknown,0.7081762270710954,0.7086733809298797,-0.62725,0.17779999999999999
9,lower_back,574,neck slouch,0.7086733809298797,0.7092040510185698,0.17779999999999999,0.9328333333333333
9,lower_back,575,good+neck slouch,0.7092040510185698,0.7092040510185698,0.9328333333333333,0.9328333333333333
9,lower_back,576,neck slouch,0.709874370822181,0.709874370822181,0.8955000000000001,0.8955000000000001
9,lower_back,577,good+neck slouch,0.709874370822181,0.7105055888015043,0.8955000000000001,1.0658
9,lower_back,578,neck slouch,0.7110362586238331,0.7110362586238331,1.1998,1.1998
9,lower_back,579,good+neck slouch,0.7110362586238331,0.7110362586238331,1.1998,1.1998
9,lower_back,580,unknown,0.7116674766031564,0.7116674766031564,0.7548,0.7548
9,lower_back,581,neck slouch,0.7116674766031564,0.7116674766031564,0.7548,0.7548
9,lower_back,582,good+neck slouch,0.7116674766031564,0.7122707644796787,0.7548,1.0883333333333334
9,lower_back,583,unknown,0.7129354984225466,0.7129354984225466,0.16749999999999998,0.16749999999999998
9,lower_back,584,neck slouch,0.7129354984225466,0.7129354984225466,0.16749999999999998,0.16749999999999998
9,lower_back,585,unknown,0.7136002323654143,0.7136002323654143,0.16216666666666665,0.16216666666666665
9,lower_back,586,neck slouch,0.7136002323654143,0.7136002323654143,0.16216666666666665,0.16216666666666665
9,lower_back,587,unknown,0.7142314503447376,0.7147621201670663,-0.1968,1.1226
9,lower_back,588,neck slouch,0.7147621201670663,0.7147621201670663,1.1226,1.1226
9,lower_back,589,good+neck slouch,0.7147621201670663,0.7147621201670663,1.1226,1.1226
9,lower_back,590,neck slouch,0.7153318920800442,0.7153318920800442,0.8406,0.8406
9,lower_back,591,good+neck slouch,0.7153318920800442,0.7153318920800442,0.8406,0.8406
9,lower_back,592,neck slouch,0.7158625619023731,0.7158625619023731,0.5206,0.5206
9,lower_back,593,unknown,0.7164602639181519,0.7164602639181519,-2.6092,-2.6092
9,lower_back,594,neck slouch,0.7164602639181519,0.7164602639181519,-2.6092,-2.6092
9,lower_back,595,unknown,0.7170579659339308,0.7175942218833643,-16.796,-1.363
9,lower_back,596,neck slouch,0.7175942218833643,0.7175942218833643,-1.363,-1.363
9,lower_back,597,unknown,0.7184935675710431,0.7184935675710431,0.3037142857142857,0.3037142857142857
9,lower_back,598,neck slouch,0.7184935675710431,0.7184935675710431,0.3037142857142857,0.3037142857142857
9,lower_back,599,unknown,0.7192923656344498,0.7334696317981697,-14.6294,0.1968
9,lower_back,600,neck slouch,0.7334696317981697,0.7334696317981697,0.1968,0.1968
